,Operator,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Latitude,Longitude,SPACING_CAPPED,12 month Cum Prod,Year Fracd,Month Fracd,Day Fracd,Formation,Compl. Type
10002,Operator 41,10072.0,39,156,102,30,4072823.0,87856.0,20120127.0,48.3126108115484,-103.84740298585,660.0,66.62,2012,1,27,MBH,P & P
10003,Operator 41,9815.0,39,155,92,26,3919540.0,70735.0,20120130.0,48.2248319794553,-102.463869925085,660.0,147.75,2012,1,30,MBH,P & P
10004,Operator 41,9325.0,33,154,102,13,3735844.0,72883.0,20120202.0,48.1679961517971,-103.742846599703,660.0,98.28,2012,2,2,MBH,P & P
10005,Operator 41,9848.0,39,155,103,15,3901501.0,71245.0,20120203.0,48.2548604293465,-103.909180555563,660.0,56.32,2012,2,3,MBH,P & P
10006,Operator 41,9576.0,38,155,92,26,3815140.0,80278.0,20120209.0,48.2249085540029,-102.481168481287,660.0,130.35,2012,2,9,MBH,P & P
10007,Operator 41,10253.0,36,155,101,33,4036800.0,75949.0,20120211.0,48.1983643509708,-103.672729703175,660.0,124.94,2012,2,11,MBH,P & P
10008,Operator 41,9848.0,41,155,103,15,4121680.0,81789.0,20120221.0,48.2548608552298,-103.909283240748,660.0,72.83,2012,2,21,MBH,P & P
10009,Operator 41,9745.0,39,151,101,33,3776960.0,84092.0,20120301.0,47.8492967473174,-103.608395275028,660.0,83.23,2012,3,1,MBH,P & P
10010,Operator 41,9531.0,32,152,101,26,3799880.0,83301.0,20120303.0,47.9630456755921,-103.574210562585,331.84214,119.77,2012,3,3,MBH,P & P
10011,Operator 41,9711.0,39,155,101,33,3939960.0,79895.0,20120309.0,48.1983642084714,-103.672421904371,660.0,137.8,2012,3,9,MBH,P & P
10012,Operator 41,10203.0,32,154,102,34,4157360.0,83733.0,20120313.0,48.1247110516641,-103.780399654483,660.0,97.99,2012,3,13,MBH,P & P
10013,Operator 41,9593.0,33,151,101,9,3669780.0,78631.0,20120316.0,47.9069486121491,-103.614249276657,660.0,95.86,2012,3,16,MBH,P & P
10014,Operator 41,9965.0,39,155,101,33,4035790.0,70981.0,20120324.0,48.198364303471,-103.672627103574,660.0,110.92,2012,3,24,MBH,P & P
10015,Operator 41,9972.0,40,151,102,28,4775400.0,87003.0,20120324.0,47.8762358881095,-103.747660913091,660.0,92.9,2012,3,24,MBH,P & P
10016,Operator 41,10280.0,36,152,101,20,4084640.0,77357.0,20120327.0,47.9650254886996,-103.634470180992,660.0,95.49,2012,3,27,MBH,P & P
10017,Operator 41,9391.0,31,151,100,7,3740820.0,75695.0,20120328.0,47.9070799370342,-103.531074219931,660.0,117.45,2012,3,28,MBH,P & P
10018,Operator 41,9792.0,39,151,100,7,3884520.0,78908.0,20120328.0,47.9070795918316,-103.530972187891,624.731885,115.48,2012,3,28,MBH,P & P
10019,Operator 41,10120.0,40,155,101,33,4054920.0,71199.0,20120328.0,48.1983642559712,-103.672524503973,660.0,131.38,2012,3,28,MBH,P & P
10020,Operator 41,9682.0,34,152,101,20,3824640.0,71917.0,20120403.0,47.965016819025,-103.634572268025,660.0,94.64,2012,4,3,MBH,P & P
10021,Operator 41,9326.0,36,154,101,3,3749220.0,63868.0,20120412.0,48.1967273933229,-103.665378713497,660.0,111.04,2012,4,12,MBH,P & P
10022,Operator 41,9400.0,38,154,100,4,3817180.0,79077.0,20120419.0,48.1966762535201,-103.544572771844,566.30988,137.15,2012,4,19,MBH,P & P
10023,Operator 41,10091.0,40,154,101,3,4106440.0,70070.0,20120419.0,48.1967277241984,-103.665276142084,660.0,122.92,2012,4,19,MBH,P & P
10024,Operator 41,9467.0,38,151,102,28,3761760.0,75681.0,20120420.0,47.8762365889235,-103.747558827851,660.0,90.07,2012,4,20,MBH,P & P
10025,Operator 41,10670.0,42,151,101,11,4192230.0,89423.0,20120421.0,47.9074840404538,-103.579846783006,534.343255,97.42,2012,4,21,MBH,P & P
10026,Operator 41,9873.0,40,156,103,12,4256505.0,76368.0,20120425.0,48.3436064062636,-103.865792302306,660.0,96.6,2012,4,25,MBH,P & P
10027,Operator 41,10149.0,40,156,100,21,4068560.0,77268.0,20120426.0,48.3143205018341,-103.54276364585,592.99903,128.32,2012,4,26,MBH,P & P
10028,Operator 41,9437.0,45,154,102,4,3801554.0,85774.0,20120426.0,48.184534292973,-103.804379948376,660.0,94.36,2012,4,26,MBH,P & P
10029,Operator 41,9424.0,33,156,100,21,3784760.0,75635.0,20120503.0,48.3143207735392,-103.542664926334,591.31773,99.39,2012,5,3,MBH,P & P
10030,Operator 41,9532.0,38,151,102,27,3831420.0,79886.0,20120511.0,47.8760888621138,-103.727617136162,660.0,104.88,2012,5,11,MBH,P & P
10031,Operator 41,9412.0,38,154,102,32,3933476.0,81424.0,20120512.0,48.1235024736977,-103.820898312263,660.0,72.42,2012,5,12,MBH,P & P
10032,Operator 41,9760.0,39,155,103,9,3909580.0,85720.0,20120513.0,48.2567318928973,-103.933223281257,660.0,66.35,2012,5,13,MBH,P & P
10033,Operator 41,9578.0,39,156,103,35,3914980.0,78141.0,20120513.0,48.2855347946067,-103.900573721234,660.0,61.35,2012,5,13,MBH,P & P
10034,Operator 41,9525.0,38,151,104,3,3810580.0,80696.0,20120516.0,47.9211488347234,-103.98383969664,586.01347,93.22,2012,5,16,MBH,P & P
10035,Operator 41,10260.0,41,156,103,35,4124420.0,81551.0,20120519.0,48.2855349374095,-103.900676491665,660.0,84.01,2012,5,19,MBH,P & P
10036,Operator 41,10312.0,40,152,101,21,3089720.0,58544.0,20120520.0,47.9649523801297,-103.623711561775,435.54228,104.82,2012,5,20,MBH,P & P
10037,Operator 41,9500.0,38,156,100,31,3822460.0,78987.0,20120521.0,48.2858035007321,-103.587834973858,622.928835,136.78,2012,5,21,MBH,P & P
10038,Operator 41,9145.0,36,155,92,14,3605675.0,83079.0,20120522.0,48.241139736875,-102.476544370717,575.748015,88.2,2012,5,22,TFH,P & P
10039,Operator 41,8900.0,37,153,100,3,3847500.0,77877.0,20120522.0,48.1100138880863,-103.521473200861,660.0,129.77,2012,5,22,MBH,P & P
10040,Operator 41,9497.0,39,151,100,20,3758120.0,78157.0,20120526.0,47.8780679602285,-103.512310364596,648.390285,107.17,2012,5,26,MBH,P & P
10041,Operator 41,9707.0,37,151,100,20,3587177.0,80221.0,20120527.0,47.878067831552,-103.512432735976,527.59145,70.51,2012,5,27,TFH,P & P
10042,Operator 41,9658.0,32,154,101,3,3841642.0,66098.0,20120527.0,48.1967280550739,-103.665173570671,660.0,112.04,2012,5,27,MBH,P & P
10043,Operator 41,9193.0,39,155,103,27,3651440.0,77186.0,20120603.0,48.2258530993641,-103.92319790165,660.0,74.94,2012,6,3,MBH,P & P
10044,Operator 41,9364.0,38,155,100,4,3800940.0,77876.0,20120605.0,48.2834501943762,-103.547796629103,569.31235,134.72,2012,6,5,MBH,P & P
10045,Operator 41,9357.0,38,151,101,10,3248992.0,95722.0,20120606.0,47.9072775219085,-103.586207023251,498.86438,42.85,2012,6,6,TFH,P & P
10046,Operator 41,10671.0,37,152,103,5,3687380.0,74164.0,20120608.0,48.0235421027603,-103.886989239539,660.0,90.33,2012,6,8,MBH,P & P
10047,Operator 41,10083.0,34,154,100,5,3939391.0,73233.0,20120611.0,48.1966640778507,-103.567636388987,660.0,129.67,2012,6,11,MBH,P & P
10048,Operator 41,9227.0,37,155,92,27,3538560.0,65448.0,20120617.0,48.2248969877876,-102.490252989569,582.684875,74.84,2012,6,17,TFH,P & P
10049,Operator 41,9224.0,33,155,100,36,3778820.0,74357.0,20120618.0,48.211512153108,-103.484332394694,660.0,129.69,2012,6,18,MBH,P & P
10050,Operator 41,9562.0,38,155,92,28,3740920.0,68321.0,20120618.0,48.2249805410946,-102.51175225764,627.29286,97.23,2012,6,18,TFH,P & P
10051,Operator 41,9673.0,38,155,92,28,3797720.0,78282.0,20120624.0,48.2249401080383,-102.522719724147,660.0,69.62,2012,6,24,TFH,P & P
10052,Operator 41,9527.0,35,155,92,22,3449019.0,74309.0,20120626.0,48.2288954502939,-102.502486938602,615.4214,109.15,2012,6,26,MBH,P & P
10053,Operator 41,9757.0,34,155,92,28,3843960.0,61899.0,20120629.0,48.2249809194601,-102.511649625975,627.29286,158.38,2012,6,29,MBH,P & P
10054,Operator 41,10119.0,38,156,92,31,3954040.0,88577.0,20120704.0,48.2846682920261,-102.566191567078,595.19855,82.25,2012,7,4,TFH,P & P
10055,Operator 41,9735.0,39,155,92,27,3809460.0,70167.0,20120704.0,48.2248773268557,-102.497130383552,660.0,134.72,2012,7,4,MBH,P & P
10056,Operator 41,8962.0,36,151,101,11,3475414.0,81475.0,20120704.0,47.90742644644,-103.57990432242,660.0,48.53,2012,7,4,TFH,P & P
10057,Operator 41,9462.0,31,151,101,15,2719106.0,82953.0,20120705.0,47.9052351517003,-103.603082650725,660.0,56.67,2012,7,5,TFH,P & P
10058,Operator 41,9269.0,37,155,92,27,3548200.0,66997.0,20120709.0,48.2248776202551,-102.497027752426,487.245745,118.46,2012,7,9,MBH,P & P
10059,Operator 41,9544.0,35,155,92,27,3511772.0,62273.0,20120716.0,48.2248975745608,-102.490047736313,638.68099,90.77,2012,7,16,TFH,P & P
10060,Operator 41,9443.0,40,156,93,29,3714920.0,78744.0,20120716.0,48.299268327991,-102.671472298293,660.0,150.13,2012,7,16,MBH,P & P
10061,Operator 41,9544.0,36,155,92,27,3752423.0,71380.0,20120717.0,48.2248779136546,-102.496925121301,596.51669,98.88,2012,7,17,TFH,P & P
10062,Operator 41,9568.0,35,155,93,10,3585353.0,90610.0,20120722.0,48.256596269521,-102.632162034305,616.47465,86.46,2012,7,22,TFH,P & P
10063,Operator 41,9799.0,37,155,93,10,3882479.0,86688.0,20120723.0,48.2566647981142,-102.632162034305,616.47465,101.49,2012,7,23,MBH,P & P
10064,Operator 41,9583.0,38,152,104,29,3752480.0,98323.0,20120728.0,47.9500508750454,-104.029507632111,660.0,97.78,2012,7,28,TFH,P & P
10065,Operator 41,9373.0,38,153,98,25,3780760.0,79074.0,20120729.0,48.0520460389571,-103.218644930927,568.673665,113.45,2012,7,29,MBH,P & P
10066,Operator 41,9904.0,40,151,101,11,3963433.0,88165.0,20120731.0,47.9075443738699,-103.579793305958,634.23,95.79,2012,7,31,MBH,P & P
10067,Operator 41,9406.0,38,155,92,27,3632461.0,66145.0,20120731.0,48.224896694401,-102.490355616197,615.7303,117.93,2012,7,31,MBH,P & P
10068,Operator 41,9482.0,37,153,100,3,3847860.0,98063.0,20120801.0,48.1100139354947,-103.521575602945,660.0,104.39,2012,8,1,TFH,P & P
10069,Operator 41,10044.0,35,153,97,30,3865005.0,76942.0,20120805.0,48.0521428751152,-103.208288261869,576.457005,144.77,2012,8,5,MBH,P & P
10070,Operator 41,9565.0,39,154,101,18,3854660.0,85660.0,20120816.0,48.1679051181283,-103.718553966191,660.0,111.69,2012,8,16,MBH,P & P
10071,Operator 41,9011.0,38,155,92,20,3724419.0,79504.0,20120818.0,48.2267956927886,-102.543296457995,558.081515,120.91,2012,8,18,TFH,P & P
10072,Operator 41,10041.0,40,155,101,26,3937335.0,96857.0,20120819.0,48.2254866729392,-103.630527312966,576.56525,89.62,2012,8,19,TFH,P & P
10073,Operator 41,9367.0,38,155,93,4,3760280.0,80231.0,20120825.0,48.2703967421515,-102.638971267774,611.83474,82.44,2012,8,25,TFH,P & P
10074,Operator 41,9671.0,40,155,101,28,3581003.0,77651.0,20120827.0,48.2256543747649,-103.686208343297,660.0,111.01,2012,8,27,MBH,P & P
10075,Operator 41,9527.0,35,155,92,27,3620436.0,67127.0,20120830.0,48.2248972811742,-102.490150362941,589.983635,106.46,2012,8,30,MBH,P & P
10076,Operator 41,9730.0,36,153,98,34,3919780.0,86409.0,20120901.0,48.0248174173639,-103.27490020408,585.07796,124.96,2012,9,1,MBH,P & P
10077,Operator 41,9512.0,32,155,92,14,3115358.0,54468.0,20120903.0,48.2410696769218,-102.463983181168,578.809765,94.97,2012,9,3,MBH,P & P
10078,Operator 41,9737.0,35,155,92,14,3964142.0,73421.0,20120909.0,48.2410699135192,-102.464085864431,606.236425,52.67,2012,9,9,TFH,P & P
10079,Operator 41,9294.0,29,155,101,29,3681780.0,67492.0,20120909.0,48.2256085683131,-103.706281226125,660.0,89.64,2012,9,9,MBH,P & P
10080,Operator 41,11292.0,44,152,99,1,4505953.0,89402.0,20120910.0,48.0236961745021,-103.293141449481,559.650655,149.13,2012,9,10,MBH,P & P
10081,Operator 41,9357.0,11,155,93,3,459631.0,24808.0,20120913.0,48.270340750572,-102.617119207004,582.02939,89.94,2012,9,13,TFH,P & P
10082,Operator 41,10101.0,40,155,92,20,3600409.0,66475.0,20120916.0,48.2267957878394,-102.543399112918,660.0,139.31,2012,9,16,MBH,P & P
10083,Operator 41,9801.0,30,153,98,35,3813070.0,79040.0,20120917.0,48.0249150535869,-103.24253244547,660.0,126.98,2012,9,17,MBH,P & P
10084,Operator 41,9524.0,40,155,93,4,3040500.0,59681.0,20120919.0,48.2703963661573,-102.63886852738,611.83474,91.4,2012,9,19,MBH,P & P
10085,Operator 41,10488.0,41,155,101,26,3867300.0,77281.0,20120920.0,48.2254859313308,-103.630757211573,624.864995,122.66,2012,9,20,MBH,P & P
10086,Operator 41,9455.0,38,155,101,26,3834340.0,78456.0,20120924.0,48.225486262406,-103.630654578266,579.35044,120.38,2012,9,24,MBH,P & P
10087,Operator 41,9471.0,38,155,92,20,3363790.0,62032.0,20120925.0,48.2267955026869,-102.543091148148,648.659795,116.52,2012,9,25,MBH,P & P
10088,Operator 41,10083.0,37,155,92,20,3602116.0,64209.0,20120929.0,48.2267955977377,-102.543193803071,660.0,116.89,2012,9,29,MBH,P & P
10089,Operator 41,9457.0,48,155,101,29,3721660.0,75978.0,20121003.0,48.2256095660882,-103.706383854418,660.0,98.86,2012,10,3,MBH,P & P
10090,Operator 41,9395.0,36,155,93,3,2914558.0,50782.0,20121004.0,48.2703414440937,-102.6172219473,558.102405,76.28,2012,10,4,MBH,P & P
10091,Operator 41,10097.0,40,151,101,15,3618340.0,87444.0,20121004.0,47.9052354836682,-103.602980641731,660.0,119.12,2012,10,4,MBH,P & P
10092,Operator 41,10339.0,30,155,103,26,3822354.0,78136.0,20121004.0,48.2257785672953,-103.889994523168,643.735735,54.92,2012,10,4,TFH,P & P
10093,Operator 41,9454.0,38,155,101,26,3725480.0,90038.0,20121005.0,48.2254870702294,-103.630404152998,627.516415,88.31,2012,10,5,TFH,P & P
10094,Operator 41,9260.0,30,155,92,10,2936385.0,63710.0,20121008.0,48.2677945630849,-102.501539028422,579.586285,73.55,2012,10,8,TFH,P & P
10095,Operator 41,9930.0,39,151,101,15,3883780.0,92489.0,20121009.0,47.9052358156361,-103.602878632736,660.0,104.09,2012,10,9,MBH,P & P
10096,Operator 41,9671.0,39,155,101,31,3751960.0,74100.0,20121018.0,48.1984444500786,-103.717121377417,660.0,95.31,2012,10,18,MBH,P & P
10097,Operator 41,9915.0,40,155,101,31,3843943.0,83098.0,20121022.0,48.1984441113054,-103.717223977293,660.0,113.08,2012,10,22,MBH,P & P
10098,Operator 41,9406.0,38,155,92,30,3017260.0,49252.0,20121023.0,48.2250150402196,-102.5528705723,660.0,130.12,2012,10,23,MBH,P & P
10099,Operator 41,9811.0,40,155,92,30,3672080.0,97502.0,20121025.0,48.2250150884011,-102.552767945692,611.4751,111.16,2012,10,25,TFH,P & P
10100,Operator 41,10158.0,40,156,92,31,3187556.0,49467.0,20121027.0,48.2845923475631,-102.550594401744,610.33013,100.19,2012,10,27,MBH,P & P
10101,Operator 41,9126.0,30,155,92,10,2785440.0,45811.0,20121030.0,48.2677914817348,-102.501662282424,598.41227,82.4,2012,10,30,MBH,P & P
10102,Operator 41,10163.0,37,155,92,30,3162360.0,61626.0,20121030.0,48.2250151365826,-102.552665319084,611.4751,127.72,2012,10,30,MBH,P & P
10103,Operator 41,8736.0,35,156,92,31,3357376.0,79076.0,20121101.0,48.284592396432,-102.550697173056,621.4447,72.05,2012,11,1,TFH,P & P
10104,Operator 41,9738.0,35,155,92,30,3162340.0,61626.0,20121102.0,48.2250151847641,-102.552562692475,660.0,142.11,2012,11,2,MBH,P & P
10105,Operator 41,9351.0,39,155,92,10,2803393.0,54389.0,20121103.0,48.2677976444349,-102.50141577442,641.174015,69.85,2012,11,3,MBH,P & P
10106,Operator 41,9495.0,35,152,98,15,2740240.0,73634.0,20121106.0,47.9914237715508,-103.203425700718,552.43493,62.16,2012,11,6,TFH,P & P
10107,Operator 41,10008.0,40,156,92,31,3962977.0,90747.0,20121107.0,48.2845922986942,-102.550491630432,594.137705,69.74,2012,11,7,TFH,P & P
10108,Operator 41,11358.0,41,152,98,7,3509220.0,75993.0,20121113.0,47.9934631571385,-103.265569151008,633.170425,131.22,2012,11,13,MBH,P & P
10109,Operator 41,9897.0,38,151,102,14,3863509.0,83904.0,20121114.0,47.9052373710333,-103.699354566629,660.0,108.24,2012,11,14,MBH,P & P
10110,Operator 41,10085.0,40,156,92,31,3054021.0,60703.0,20121115.0,48.2845922400515,-102.550368304857,643.807575,101.73,2012,11,15,MBH,P & P
10111,Operator 41,9681.0,40,155,92,9,2881912.0,47113.0,20121115.0,48.2553956301555,-102.507122433231,610.13826,86.39,2012,11,15,MBH,P & P
10112,Operator 41,10089.0,17,152,98,7,1619849.0,44567.0,20121120.0,47.9933946278691,-103.265570082112,651.115525,90.7,2012,11,20,MBH,P & P
10113,Operator 41,9443.0,30,156,100,23,3701829.0,70047.0,20121122.0,48.3143783200287,-103.511269854455,595.28197,111.46,2012,11,22,MBH,P & P
10114,Operator 41,10097.0,40,155,92,9,3007109.0,62722.0,20121122.0,48.2553959637895,-102.507019721611,598.714635,94.7,2012,11,22,MBH,P & P
10115,Operator 41,9695.0,40,156,93,29,3764613.0,86930.0,20121123.0,48.2992632408214,-102.660565406603,541.73572,75.68,2012,11,23,TFH,P & P
10116,Operator 41,10129.0,41,155,92,9,4089740.0,86299.0,20121127.0,48.2553952965215,-102.50722514485,615.82964,71.05,2012,11,27,TFH,P & P
10117,Operator 41,9552.0,38,156,93,29,2939040.0,53390.0,20121128.0,48.2992632887689,-102.660668206104,544.699465,89.17,2012,11,28,MBH,P & P
10118,Operator 41,9983.0,40,156,100,23,3896804.0,76795.0,20121128.0,48.3143780849652,-103.511167014151,568.87626,116.35,2012,11,28,MBH,P & P
10119,Operator 41,9612.0,31,156,93,29,2894540.0,51045.0,20121203.0,48.2992631832844,-102.660442047202,612.065145,79.03,2012,12,3,MBH,P & P
10120,Operator 41,9577.0,30,151,101,35,3709578.0,67948.0,20121205.0,47.8491889134725,-103.576921300682,639.20627,89.63,2012,12,5,MBH,P & P
10121,Operator 41,9408.0,38,155,100,1,3591117.0,68681.0,20121207.0,48.2835132041518,-103.490488517483,564.59754,115.83,2012,12,7,MBH,P & P
10122,Operator 41,9672.0,34,155,93,3,3749860.0,83541.0,20121210.0,48.2700873565967,-102.628298600758,560.98683,80.64,2012,12,10,TFH,P & P
10123,Operator 41,9621.0,31,152,98,15,3891565.0,67832.0,20121213.0,47.9914228323682,-103.203303094707,567.93268,113.84,2012,12,13,MBH,P & P
10124,Operator 41,9321.0,39,155,100,1,3518772.0,86970.0,20121213.0,48.2835125790736,-103.490611828356,582.66448,109.72,2012,12,13,TFH,P & P
10125,Operator 41,9444.0,31,155,92,15,3632676.6,75909.0,20130101.0,48.2415490134292,-102.488340621796,555.35738,56.39,2013,1,1,TFH,CT
10126,Operator 41,9368.0,29,155,101,25,3758145.0,81617.0,20130105.0,48.2250866852994,-103.618554195026,650.917595,94.35,2013,1,5,TFH,P & P
10127,Operator 41,10738.0,31,152,98,8,3557532.0,81750.0,20130106.0,47.993577418065,-103.247572763081,592.605115,110.1,2013,1,6,TFH,P & P
10128,Operator 41,11052.0,48,152,98,8,3702464.0,89383.0,20130106.0,47.993723314203,-103.247463537536,595.03244,167.02,2013,1,6,MBH,P & P
10129,Operator 41,9582.0,34,156,92,33,3766180.0,80032.0,20130108.0,48.295664967959,-102.52436401006,660.0,48.84,2013,1,8,TFH,P & P
10130,Operator 41,9351.0,31,151,101,35,3602861.0,81726.0,20130110.0,47.8491888565862,-103.576798995147,639.20627,56.86,2013,1,10,TFH,P & P
10131,Operator 41,10618.0,30,155,92,9,3803381.0,76789.0,20130116.0,48.2555093411968,-102.523592357568,660.0,74.87,2013,1,16,TFH,P & P
10132,Operator 41,9327.0,30,155,101,25,3118135.0,57240.0,20130123.0,48.2250872554657,-103.618451565101,650.917595,120.64,2013,1,23,MBH,P & P
10133,Operator 41,9510.0,27,155,92,22,2655208.0,60499.0,20130129.0,48.2288131357204,-102.502486201456,363.9162,66.97,2013,1,29,TFH,P & P
10134,Operator 41,9691.0,31,153,100,3,3932820.0,73289.0,20130208.0,48.1100195326337,-103.533665423202,641.137585,120.72,2013,2,8,MBH,P & P
10135,Operator 41,9577.0,39,152,98,15,3613671.0,74216.0,20130213.0,47.9915942298242,-103.215055455636,587.17023,136.01,2013,2,13,MBH,P & P
10136,Operator 41,9384.0,29,153,100,3,3873420.0,80181.0,20130213.0,48.1100195800434,-103.53376782807,641.137585,97.0,2013,2,13,TFH,P & P
10137,Operator 41,9438.0,39,151,101,10,3810822.0,78781.0,20130222.0,47.9072781860271,-103.586002949096,498.86438,102.89,2013,2,22,MBH,P & P
10138,Operator 41,10891.0,35,155,92,9,3911099.0,83230.0,20130303.0,48.255508940836,-102.523715611512,596.073615,95.71,2013,3,3,TFH,P & P
10139,Operator 41,10189.0,38,152,104,35,3951537.0,69959.0,20130305.0,47.9473952551097,-103.966927937517,660.0,85.16,2013,3,5,MBH,P & P
10140,Operator 41,12267.0,38,154,101,15,4478154.0,82770.0,20130314.0,48.1672526776983,-103.666727216717,660.0,125.76,2013,3,14,MBH,P & P
10141,Operator 41,10678.0,33,154,101,15,3858939.0,68319.0,20130323.0,48.1672523753475,-103.666891242022,660.0,121.75,2013,3,23,MBH,P & P
10142,Operator 41,9796.0,32,154,101,15,3755595.0,88311.0,20130328.0,48.1672520729967,-103.667055267326,636.927355,70.91,2013,3,28,TFH,P & P
10143,Operator 41,9536.0,32,155,92,15,3747031.0,76080.0,20130331.0,48.2415485912023,-102.488217401927,596.53926,120.26,2013,3,31,MBH,P & P
10144,Operator 41,9430.0,31,154,101,15,3523907.0,63697.0,20130403.0,48.1672517706459,-103.66721929263,636.927355,111.39,2013,4,3,MBH,P & P
10145,Operator 41,9181.0,30,152,104,35,3641681.0,64969.0,20130408.0,47.9473957209104,-103.967050443096,197.893795,79.48,2013,4,8,MBH,P & P
10146,Operator 41,10101.0,40,151,101,10,4082170.0,82467.0,20130409.0,47.9072778539678,-103.586104986173,660.0,93.69,2013,4,9,MBH,P & P
10147,Operator 41,9468.0,29,155,92,8,3469867.0,70783.0,20130409.0,48.2557338160334,-102.542965573385,612.8795,70.76,2013,4,9,TFH,P & P
10148,Operator 41,9163.0,28,156,92,33,3475614.0,72856.0,20130413.0,48.2881307963366,-102.52436401006,619.48455,81.33,2013,4,13,TFH,P & P
10149,Operator 41,9314.0,31,155,92,8,3548687.0,69101.0,20130414.0,48.2557334147418,-102.542842319548,612.8795,71.23,2013,4,14,MBH,P & P
10150,Operator 41,10476.0,37,152,98,8,4094526.0,84103.0,20130419.0,47.9936504065722,-103.247520194681,579.97992,132.42,2013,4,19,MBH,P & P
10151,Operator 41,9449.0,29,155,92,8,3652032.0,76919.0,20130419.0,48.2557330134502,-102.54271906571,660.0,73.82,2013,4,19,TFH,P & P
10152,Operator 41,9553.0,30,153,97,20,3734795.0,81910.0,20130420.0,48.0546863516961,-103.185851183862,559.11801,110.86,2013,4,20,MBH,P & P
10153,Operator 41,9591.0,31,151,100,20,3833730.0,89804.0,20130425.0,47.8785836160827,-103.504214109679,593.61576,72.79,2013,4,25,TFH,P & P
10154,Operator 41,10290.0,42,152,98,8,4027685.0,93060.0,20130425.0,47.9936938263639,-103.255639486622,591.286655,157.18,2013,4,25,MBH,P & P
10155,Operator 41,10109.0,31,153,97,20,3943212.0,79110.0,20130426.0,48.0546753297069,-103.185728324333,505.35771,97.3,2013,4,26,MBH,P & P
10156,Operator 41,9399.0,30,151,100,20,3771505.0,73712.0,20130426.0,47.8785832300531,-103.504581223817,585.9169,108.2,2013,4,26,MBH,P & P
10157,Operator 41,9384.0,30,151,102,34,3767178.0,72531.0,20130426.0,47.8494633444212,-103.715242669677,575.07736,75.42,2013,4,26,MBH,P & P
10158,Operator 41,9330.0,29,151,100,20,3684242.0,79913.0,20130427.0,47.8785833587296,-103.504458852437,503.30459,66.99,2013,4,27,TFH,P & P
10159,Operator 41,10069.0,39,152,98,8,3981789.0,129524.0,20130430.0,47.9936769759635,-103.255737836113,538.077135,131.2,2013,4,30,TFH,P & P
10160,Operator 41,9599.0,30,155,92,15,3818332.0,80401.0,20130430.0,48.2415481689755,-102.488094182058,633.210455,63.07,2013,4,30,TFH,P & P
10161,Operator 41,9306.0,29,153,97,20,3479973.0,88238.0,20130502.0,48.0546615683863,-103.185609538755,610.81796,80.24,2013,5,2,TFH,P & P
10162,Operator 41,9467.0,31,156,92,33,3638450.0,67865.0,20130505.0,48.2882130297402,-102.52436401006,619.48455,112.16,2013,5,5,MBH,P & P
10163,Operator 41,10117.0,31,153,97,20,4015619.0,91122.0,20130507.0,48.0546505463971,-103.185486679225,547.78158,79.94,2013,5,7,TFH,P & P
10164,Operator 41,9999.0,32,152,98,19,3874308.0,97127.0,20130510.0,47.9654069570765,-103.271745948008,584.997595,113.01,2013,5,10,TFH,P & P
10165,Operator 41,10240.0,32,151,101,10,3826754.0,97529.0,20130510.0,47.9072785180864,-103.585900912019,660.0,70.75,2013,5,10,TFH,P & P
10166,Operator 41,9595.0,32,152,98,19,3748431.0,75145.0,20130510.0,47.9654062453565,-103.27162335424,579.26068,130.24,2013,5,10,MBH,P & P
10167,Operator 41,9184.0,30,152,98,19,3598679.0,72054.0,20130511.0,47.9654048219165,-103.271378166704,607.31991,141.82,2013,5,11,MBH,P & P
10168,Operator 41,9019.0,28,152,98,19,3524900.0,84255.0,20130511.0,47.9654055336365,-103.271500760472,601.582995,117.4,2013,5,11,TFH,P & P
10169,Operator 41,10141.0,32,152,98,9,3939261.0,80977.0,20130519.0,47.9942358803658,-103.223306226391,598.12899,119.33,2013,5,19,MBH,P & P
10170,Operator 41,10095.0,33,153,97,20,4020518.0,106271.0,20130520.0,48.0537084729772,-103.175642104998,582.773565,107.73,2013,5,20,TFH,P & P
10171,Operator 41,9495.0,31,155,92,8,3600926.0,71766.0,20130521.0,48.2555488388149,-102.528247245972,574.830155,80.62,2013,5,21,MBH,P & P
10172,Operator 41,9526.0,29,151,102,34,3628514.0,72201.0,20130521.0,47.8494632296862,-103.71548728487,648.308845,81.22,2013,5,21,MBH,P & P
10173,Operator 41,9501.0,28,155,93,4,3396715.0,61121.0,20130522.0,48.2701550420034,-102.64916330721,602.24198,118.25,2013,5,22,MBH,P & P
10174,Operator 41,9990.0,31,152,98,9,3641890.0,104922.0,20130522.0,47.9942382650244,-103.223060947224,619.35611,90.86,2013,5,22,TFH,P & P
10175,Operator 41,9726.0,30,153,97,20,3846675.0,100750.0,20130522.0,48.0537084140211,-103.175515231484,617.771005,83.87,2013,5,22,TFH,P & P
10176,Operator 41,9636.0,30,155,92,8,3682935.0,81253.0,20130525.0,48.2555492401065,-102.528370499809,574.830155,60.27,2013,5,25,TFH,P & P
10177,Operator 41,9670.0,30,155,93,10,3807103.0,86404.0,20130602.0,48.2662741290215,-102.631894983534,555.7442,55.42,2013,6,2,TFH,P & P
